"nid","condition","username","animal","animal_sig","scientific","animal_wri","animal_cat","animal_gro","confidence","observatio","created_da","time_since","latitude","longitude","salvage","road_type","roadside_f","speed_limi","travel_fre","carcass_po","incorrect_","observer","CROSv1_NID","input_meth","review_sta","verificati","verifica_1","Image","chips_Code","chips_Numb","chips_Date","chips_Crea","chips_Area","chips_Type","chips_Stre","chips_Loca","chips_Lati","chips_Long","chips_Mark","chips_Anim","chips_Conf","chips_Nu_1","chips_Age","chips_Casc","chips_An_1","chips_Driv","chips_Nu_2","chips_Attr","chips_Note","chips_Deta","ROUTE_NUMB","AADT","StreetImageryDate","MedianType","SecondaryAttribute","MedianWidth","RoadsideBarrier","MedianNotes"
58890,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-10-01 02:00:00,"2017/10/01 01:59:00.000","definitely less than 6 hours",39.990553,-120.945096,NA,"state / rural highway",NA,"55 mph","weekly","road surface",NA,"Gary Rotta",71912,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010363.JPG?itok=CCrsR9Pt",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
59216,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2018-03-25 06:30:00,"2018/03/25 06:15:00.000","definitely less than 12 hours",39.991001,-120.945482,NA,"state / rural highway",NA,"55 mph","weekly","road surface",NA,"Gary Rotta",73536,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010671.JPG?itok=YjyKD4iW",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
59090,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-11-16 01:15:00,"2017/11/16 01:55:00.000","definitely less than 6 hours",39.994531,-120.948143,NA,"state / rural highway",NA,"55 mph","weekly","road surface",NA,"Gary Rotta",72645,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010477.JPG?itok=YNydUf_G",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
50613,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2018-07-21 04:15:00,"2018/07/23 22:23:00.000","definitely less than 24 hours",39.997218,-120.95531,NA,"state / rural highway",NA,"55 mph","weekly","road surface",NA,"Gary Rotta",74931,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,"rocks","roadside steep cliffside may be confounding"
59119,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-12-09 01:15:00,"2017/12/09 02:50:00.000","definitely less than 3 hours",40.008069,-120.965438,NA,"state / rural highway",NA,"55 mph","weekly","road surface",NA,"Gary Rotta",72891,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010528.JPG?itok=ly0IodLg",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median","pull-out",NA,NA,"roadside steep cliffside may be confounding"
49055,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-09-30 07:00:00,"2017/10/01 01:32:00.000","definitely less than 24 hours",40.010984,-120.96591,NA,"state / rural highway",NA,"55 mph","monthly","road surface",NA,"Gary Rotta",71903,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median","pull-out",NA,NA,NA
30648,"Dead","cdillingham","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2015-09-27 07:00:00,"2015/11/28 11:25:00.000","definitely less than 6 hours",40.011767,-121.229041,NA,"state / rural highway",NA,"55 mph","monthly","road surface",NA,"Colin Dillingham",50007,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,1350,2022-03-01,"no median",NA,NA,NA,NA
47509,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2016-11-14 08:30:00,"2016/11/15 00:57:00.000","definitely less than 6 hours",40.01552,-121.215076,NA,"state / rural highway",NA,"55 mph","monthly","road surface",NA,"Gary Rotta",68916,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,1350,2009-03-01,"no median",NA,NA,"thrie beam, rocks","roadside steep cliffside may be confounding"
58891,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-10-01 02:15:00,"2017/10/01 02:03:00.000","exact time of impact (witnessed event)",40.016638,-120.965009,NA,"state / rural highway",NA,"55 mph","weekly","road surface",NA,"Gary Rotta",71913,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010362.JPG?itok=527kLuly",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
46939,"Dead","davidhamilton","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2016-09-12 06:15:00,"2016/09/12 06:24:00.000","about one week",40.017082,-121.10242,NA,NA,NA,NA,"weekly",NA,NA,"David Hamilton",67977,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,1350,2022-03-01,"no median",NA,NA,NA,NA
30726,"Dead","davidhamilton","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2015-11-30 05:15:00,"2015/12/03 08:11:00.000","definitely less than 24 hours",40.01899,-121.05537,NA,NA,NA,NA,"weekly",NA,NA,"David Hamilton",50103,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,1350,2022-10-01,"no median",NA,NA,NA,NA
30357,"Dead","davidhamilton","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2015-10-21 05:00:00,"2015/10/22 09:28:00.000","definitely less than 6 hours",40.01955,-121.10428,NA,NA,NA,NA,"weekly",NA,NA,"David Hamilton",49472,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,1350,2022-03-01,"no median","intersection",NA,NA,"t-junction, no break in median"
51741,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2019-03-18 03:45:00,"2019/03/18 10:40:00.000","definitely less than 6 hours",40.020027,-121.049345,NA,"state / rural highway",NA,"55 mph","quarterly","road surface",NA,"Gary Rotta",77095,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,1350,2022-03-01,"no median",NA,NA,NA,NA
45582,"Dead","davidhamilton","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2016-02-24 08:15:00,"2016/02/24 23:18:00.000","definitely less than 12 hours",40.020812,-120.959481,NA,NA,NA,NA,"daily",NA,NA,"David Hamilton",65376,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,"rocks",NA
62696,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2020-01-27 13:45:00,"2020/01/27 17:58:00.000","definitely less than 3 hours",40.0225699705,-120.962647277,"No","state / rural highway",NA,"55 mph","several times per quarter","road surface",NA,"Gary Rotta",0,"Manual Entry","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,NA,NA
30616,"Dead","davidhamilton","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2015-11-16 07:30:00,"2015/11/16 08:29:00.000","definitely less than 12 hours",40.022654,-121.067532,NA,NA,NA,NA,"weekly",NA,NA,"David Hamilton",49919,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,1350,2022-10-01,"no median","pull-out",NA,"rocks","roadside steep cliffside may be confounding"
47472,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2016-11-09 07:30:00,"2016/11/09 08:59:00.000","definitely less than 3 hours",40.024394,-121.146069,NA,"state / rural highway",NA,"55 mph","monthly","road surface",NA,"Gary Rotta",68868,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,1350,2022-10-01,"no median",NA,NA,NA,NA
49998,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2018-03-16 07:00:00,"2018/03/16 09:09:00.000","definitely less than 24 hours",40.027902,-121.123838,NA,"state / rural highway",NA,"55 mph","monthly","road shoulder",NA,"Gary Rotta",73484,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,1350,2022-10-01,"no median","pull-out",NA,NA,NA
47510,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2016-11-14 08:45:00,"2016/11/15 01:02:00.000","definitely less than 6 hours",40.032872,-121.011829,NA,"state / rural highway",NA,"55 mph","monthly","road surface",NA,"Gary Rotta",68917,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,1350,2022-03-01,"no median",NA,NA,NA,NA
47131,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2016-09-28 01:45:00,"2016/09/29 00:20:00.000","definitely less than 24 hours",40.038195,-120.999813,NA,"state / rural highway",NA,"55 mph","monthly","road surface",NA,"Gary Rotta",68277,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,1350,2022-10-01,"no median","pull-out",NA,NA,NA
86542,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2021-04-12 10:15:00,"2021/04/13 11:53:00.000","definitely less than 6 hours",40.0383059953,-120.972126042,"No","state / rural highway",NA,"55 mph","quarterly","road surface",NA,"Gary Rotta",0,"Manual Entry","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,"thrie beam","roadside steep cliffside may be confounding"
46959,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2016-09-14 03:15:00,"2016/09/14 03:17:00.000","definitely less than 3 hours",40.038918,-120.980587,NA,"state / rural highway",NA,"55 mph","weekly","road surface",NA,"Gary Rotta",68003,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,"rocks","roadside steep cliffside may be confounding"
46787,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","somewhat confident",2016-08-25 02:15:00,"2016/08/26 01:14:00.000","definitely less than 6 hours",40.040396,-120.9693,NA,"state / rural highway",NA,"55 mph","weekly","road surface",NA,"Gary Rotta",67636,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,70,3050,2022-10-01,"no median",NA,NA,"thrie beam",NA
51421,"Dead","pnmaurer","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","somewhat confident",2018-09-30 06:30:00,"2018/12/14 04:22:00.000","definitely less than 24 hours",40.045787,-122.10045,NA,"state / rural highway",NA,"55 mph","quarterly","road surface",NA,"Peter Maurer",76578,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,99,8100,2023-08-01,"no median",NA,NA,"other fence","residential area"
58793,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-09-11 05:30:00,"2017/09/11 06:23:00.000","definitely less than 6 hours",40.051074,-120.978184,NA,"state / rural highway",NA,"55 mph","monthly","road surface",NA,"Gary Rotta",71589,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010332.JPG?itok=CgnZvvZp",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,89,2100,2022-10-01,"no median",NA,NA,NA,NA
49056,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-09-30 07:15:00,"2017/10/01 01:39:00.000","definitely less than 24 hours",40.057972,-120.963163,NA,"state / rural highway",NA,"55 mph","monthly","road surface",NA,"Gary Rotta",71905,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,89,2100,2022-10-01,"no median",NA,NA,NA,NA
28542,"Dead","kelbyg","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2015-04-28 09:15:00,"2015/04/29 01:22:00.000","definitely less than 24 hours",40.060483,-120.963228,NA,NA,NA,NA,"weekly",NA,NA,"kelby gardiner",46410,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,89,2100,2022-03-01,"no median","pull-out",NA,NA,NA
58790,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-09-11 01:00:00,"2017/09/11 06:12:00.000","definitely less than 6 hours",40.073802,-120.944796,NA,NA,NA,NA,"monthly",NA,NA,"Gary Rotta",71586,NA,"not reviewed","not verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010331.JPG?itok=lFSammBs",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,89,2100,2022-03-01,"no median","pull-out",NA,NA,NA
27879,"Dead","cdillingham","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2015-02-23 02:15:00,"2015/02/25 14:23:00.000","definitely less than 24 hours",40.076537,-120.937337,NA,NA,NA,NA,"monthly",NA,NA,"Colin Dillingham",45341,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,89,2100,2022-03-01,"no median",NA,NA,"cable",NA
51816,"Dead","cdillingham","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2019-03-09 02:30:00,"2019/04/01 15:27:00.000","definitely less than 6 hours",40.084015,-120.922392,NA,NA,NA,NA,"weekly",NA,NA,"Colin Dillingham",77186,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,89,2100,2022-10-01,"no median",NA,NA,NA,NA
86543,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2021-04-12 10:30:00,"2021/04/13 11:56:00.000","definitely less than 6 hours",40.1349057182,-120.924230899,"No","state / rural highway",NA,"55 mph","several times per year","road surface",NA,"Gary Rotta",0,"Manual Entry","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,89,2650,2009-02-01,"no median",NA,NA,NA,NA
47248,"Dead","davidhamilton","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2016-10-12 09:30:00,"2016/10/12 09:29:00.000","definitely less than 24 hours",40.163466,-120.955906,NA,NA,NA,NA,"monthly",NA,NA,"David Hamilton",68513,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,89,1625,2009-01-01,"no median",NA,NA,NA,NA
58273,"Dead","ravenamstutz","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-03-23 03:30:00,"2017/03/23 08:50:00.000","definitely less than 6 hours",40.171135,-120.37164,NA,"state / rural highway",NA,"65 mph","annually","road surface","Correct Species Entered","Gary Rotta",69766,NA,"reviewed","verified",NA,"/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1000819.JPG?itok=kb2DwCVD",0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,395,5350,2023-11-01,"no median",NA,NA,"cable, thrie beam",NA
49059,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-09-30 07:45:00,"2017/10/01 01:47:00.000","definitely less than 24 hours",40.198413,-121.136456,NA,"state / rural highway",NA,"65 mph","monthly","road surface",NA,"Gary Rotta",71908,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,89,970,2023-10-01,"no median",NA,NA,NA,NA
28818,"Dead","pnmaurer","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","somewhat confident",2015-05-25 06:00:00,"2015/06/05 04:17:00.000","about one week",40.272371,-122.543993,NA,"state / rural highway",NA,"55 mph","other",NA,NA,"Peter Maurer",47080,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,36,600,2023-10-01,"no median","pull-out",NA,NA,NA
86544,"Dead","grotta","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2021-04-12 10:45:00,"2021/04/13 12:01:00.000","definitely less than 6 hours",40.2839495288,-121.07967171,"No","local paved",NA,"55 mph","annually","road surface",NA,"Gary Rotta",0,"Manual Entry","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,147,1475,2022-10-01,"no median",NA,NA,NA,NA
49715,"Dead","fmshilling","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-11-21 09:00:00,"2017/12/14 08:00:00.000","definitely less than 24 hours",40.315724,-122.039429,NA,"state / rural highway",NA,"65 mph","annually","road surface","Correct Species Entered","Fraser Shilling",72988,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,36,1300,2022-10-01,"no median",NA,NA,NA,NA
28794,"Dead","pnmaurer","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","somewhat confident",2015-05-25 04:15:00,"2015/05/29 05:14:00.000","about one week",40.393972,-123.086529,NA,"state / rural highway",NA,"55 mph","other",NA,NA,"Peter Maurer",46977,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,36,450,2023-10-01,"no median",NA,NA,NA,NA
80336,"Dead","skreling32","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2020-02-06 18:30:00,"2020/02/14 18:28:00.000",NA,40.535611,-122.350477,"No",NA,NA,NA,NA,NA,NA,NA,0,"Manual Entry","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,5,56000,2024-01-01,"vegetative","grass, On/off ramp","10-20 meters","cable",NA
28500,"Dead","pnmaurer","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2015-03-01 06:00:00,"2015/04/27 04:30:00.000","about one week",40.878569,-122.377417,NA,"interstate",NA,"65 mph","monthly",NA,NA,"Peter Maurer",46357,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,5,20400,2023-12-01,"concrete",NA,NA,NA,NA
28791,"Dead","pnmaurer","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","somewhat confident",2015-05-24 10:15:00,"2015/05/29 05:06:00.000","about one week",40.983181,-122.707822,NA,"state / rural highway",NA,"55 mph","other",NA,NA,"Peter Maurer",46974,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,3,520,2024-07-01,"no median",NA,NA,NA,NA
87208,"Dead","fmshilling","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2021-06-24 18:30:00,"2021/07/07 17:25:00.000","definitely less than 24 hours",41.3466726875,-122.34769201,"No","interstate","concrete median barrier","65 mph","several times per year","road shoulder",NA,NA,0,"Manual Entry","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,5,11700,2022-11-01,"no median","On/off ramp",NA,NA,NA
51256,"Dead","shugdahl","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","somewhat confident",2018-11-01 04:45:00,"2018/11/08 02:05:00.000","definitely less than 24 hours",41.397509,-122.38143,NA,NA,NA,NA,"quarterly","center-divide / median",NA,"S Hugdahl",76244,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,5,22100,2022-11-01,"vegetative","dense shrubs/trees","20-30 meters",NA,NA
27564,"Dead","m_tylr","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2015-01-19 06:45:00,"2015/01/19 12:01:00.000","definitely less than 6 hours",41.453555,-122.869077,NA,NA,NA,NA,"daily",NA,NA,"Michael Taylor",44957,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,3,1350,2021-04-01,"no median",NA,NA,"cable",NA
51191,"Dead","shugdahl","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2018-10-26 01:30:00,"2018/10/27 01:49:00.000","definitely less than 24 hours",41.464148,-122.897111,NA,NA,NA,NA,"quarterly","road surface",NA,"S Hugdahl",76157,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,3,1400,2021-04-01,"no median",NA,NA,NA,NA
30490,"Dead","shugdahl","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","somewhat confident",2015-11-03 08:00:00,"2015/11/03 11:00:00.000","about one week",41.499839,-122.906579,NA,"state / rural highway",NA,"55 mph","quarterly","road shoulder",NA,"S Hugdahl",49714,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,3,2700,2012-05-01,"no median",NA,NA,"cable",NA
51031,"Dead","shugdahl","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","somewhat confident",2018-10-01 08:00:00,"2018/10/03 01:30:00.000","definitely less than 6 hours",41.512032,-122.906631,NA,NA,NA,NA,"other","road surface",NA,"S Hugdahl",75866,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,3,2700,2012-05-01,"no median",NA,NA,"short fence",NA
50758,"Dead","shugdahl","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2018-08-21 01:30:00,"2018/08/21 10:07:00.000","definitely less than 24 hours",41.514784,-123.528814,NA,NA,NA,NA,"quarterly",NA,NA,"S Hugdahl",75352,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,96,0,2012-07-01,"no median",NA,NA,NA,NA
47972,"Dead","shugdahl","Western Gray Squirrel",NA,"Sciurus griseus",NA,"Mammal (Small)","Squirrels","100% certain",2017-03-20 02:00:00,"2017/03/25 02:53:00.000","definitely less than 24 hours",41.600752,-122.846911,NA,"state / rural highway",NA,"55 mph","quarterly",NA,NA,"S Hugdahl",69784,"Bulk Upload CSV","not reviewed","not verified",NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,3,2700,2021-04-01,"no median",NA,NA,NA,NA
